,Country,Bin,Age Range,Total Infections,Total Deaths,Male Infections,Male Deaths,Male Survivors,Female Infections,Female Deaths,Female Survivors,Male Risk Ratio,RR Lower CI,RR Upper CI
79,Guatemala,2,30+,6389000.0,15111.0,2980000.0,9788.0,2970212.0,3409000.0,5323.0,3403677.0,2.103527682199698,2.034545954899568,2.174848250109376
80,Guinea-Bissau,1,0-30,1275000.0,12.0,639000.0,5.0,638995.0,636000.0,7.0,635993.0,0.7109322602280349,0.22563618839279875,2.2399983009510596
81,Guinea-Bissau,2,30+,764000.0,154.0,359000.0,103.0,358897.0,405000.0,51.0,404949.0,2.2783876781910535,1.6289004819641169,3.1868431924542664
82,Haiti,1,0-30,6869000.0,33.0,3459000.0,20.0,3458980.0,3410000.0,13.0,3409987.0,1.5166677785931906,0.7544566046801037,3.0489243998309785
83,Haiti,2,30+,4394000.0,328.0,2099000.0,186.0,2098814.0,2295000.0,142.0,2294858.0,1.4321709197538735,1.1511707494301402,1.7817630828476236
84,Hong Kong,1,0-30,2084000.0,0.0,1054000.0,0.0,1054000.0,1030000.0,0.0,1030000.0,,,
85,Hong Kong,2,30+,5412000.0,207.0,2385000.0,123.0,2384877.0,3027000.0,84.0,3026916.0,1.8584456424079066,1.4082086677717514,2.452633821129659
86,Hungary,1,0-30,3030000.0,114.0,1554000.0,38.0,1553962.0,1476000.0,76.0,1475924.0,0.4749034749034749,0.3217277128928495,0.7010067875331231
87,Hungary,2,30+,6633000.0,41411.0,3046000.0,20898.0,3025102.0,3587000.0,20513.0,3566487.0,1.1997120542266824,1.1768933093216676,1.2229732310113892
88,Iceland,1,0-30,134000.0,1.0,68000.0,1.0,67999.0,66000.0,0.0,66000.0,inf,,inf
89,Iceland,2,30+,205000.0,87.0,102000.0,52.0,101948.0,103000.0,35.0,102965.0,1.500280112044818,0.977468232586544,2.3027248759185883
90,Indonesia,1,0-30,137832000.0,698.0,70588000.0,338.0,70587662.0,67244000.0,360.0,67243640.0,0.8944104443311108,0.7710222356766597,1.0375447113097982
91,Indonesia,2,30+,135691000.0,6859.0,67129000.0,3527.0,67125473.0,68562000.0,3332.0,68558668.0,1.0811196650150772,1.0311216588580496,1.133542021973199
92,Iraq,1,0-30,26485000.0,271.0,13585000.0,148.0,13584852.0,12900000.0,123.0,12899877.0,1.1425801412964443,0.8995572369428779,1.4512577139856875
93,Iraq,2,30+,13735000.0,7725.0,6772000.0,4916.0,6767084.0,6963000.0,2809.0,6960191.0,1.7994491589665065,1.7179552785906895,1.8848088282958961
94,Israel,1,0-30,4274000.0,73.0,2192000.0,38.0,2191962.0,2082000.0,35.0,2081965.0,1.0312304483837331,0.6515295021593526,1.6322150173540684
95,Israel,2,30+,4383000.0,10803.0,2117000.0,5989.0,2111011.0,2266000.0,4814.0,2261186.0,1.3316413570166845,1.2821245481958687,1.3830705497468854
96,Italy,1,0-30,16833000.0,179.0,8679000.0,106.0,8678894.0,8154000.0,73.0,8153927.0,1.364218780334203,1.012557376538831,1.8380122684782678
97,Italy,2,30+,43629000.0,164720.0,20758000.0,92108.0,20665892.0,22871000.0,72612.0,22798388.0,1.3976183677566945,1.3841148577928668,1.4112536187970062
98,Jamaica,1,0-30,1446000.0,52.0,736000.0,18.0,735982.0,710000.0,34.0,709966.0,0.5107097186700768,0.2884400428119595,0.9042586951566437
99,Jamaica,2,30+,1513000.0,2793.0,732000.0,1446.0,730554.0,781000.0,1347.0,779653.0,1.1453564082904328,1.063498487121063,1.2335149677205206
100,Japan,1,0-30,33594000.0,30.0,17238000.0,30.0,17237970.0,16356000.0,0.0,16356000.0,inf,,inf
101,Japan,2,30+,92882000.0,29292.0,44515000.0,17021.0,44497979.0,48367000.0,12271.0,48354729.0,1.5071201928026376,1.4725462092499737,1.5425059405846284
102,Jersey,1,0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
103,Jersey,2,30+,0.0,56.0,0.0,40.0,-40.0,0.0,16.0,-16.0,,N/A,N/A
104,Jordan,1,0-30,5333000.0,102.0,2707000.0,56.0,2706944.0,2626000.0,46.0,2625954.0,1.1809640063603217,0.7995693827742358,1.7442838787542954
105,Jordan,2,30+,4949000.0,11946.0,2499000.0,7070.0,2491930.0,2450000.0,4876.0,2445124.0,1.4215284144831024,1.3706557301688425,1.4742892680526862
106,Kenya,1,0-30,26760000.0,185.0,13483000.0,116.0,13482884.0,13277000.0,69.0,13276931.0,1.6554738280196104,1.2288851230043065,2.230146287846548
107,Kenya,2,30+,24205000.0,5432.0,11879000.0,3525.0,11875475.0,12326000.0,1907.0,12324093.0,1.9180093031230439,1.8140780608075833,2.02789492158284
108,Kosovo,1,0-30,879000.0,16.0,451000.0,5.0,450995.0,428000.0,11.0,427989.0,0.43136464422495463,0.14987725579285577,1.2415189703265928
109,Kosovo,2,30+,883000.0,2679.0,418000.0,1609.0,416391.0,465000.0,1070.0,463930.0,1.6728189420024147,1.54853074724468,1.8070827574468051
110,Kyrgyzstan,1,0-30,3712000.0,9.0,1896000.0,2.0,1895998.0,1816000.0,7.0,1815993.0,0.2736588306208559,0.05684836171521531,1.3173494066888902
111,Kyrgyzstan,2,30+,2811000.0,1057.0,1330000.0,573.0,1329427.0,1481000.0,484.0,1480516.0,1.3182952215248867,1.168078129199115,1.4878305206235916
112,Latvia,1,0-30,585000.0,8.0,302000.0,3.0,301997.0,283000.0,5.0,282995.0,0.562251655629139,0.13436730119116064,2.3527072543338714
113,Latvia,2,30+,1301000.0,5433.0,568000.0,2533.0,565467.0,733000.0,2900.0,730100.0,1.1271788489558037,1.0687894966692657,1.1887580870627639
114,Liechtenstein,1,0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
115,Liechtenstein,2,30+,0.0,86.0,0.0,49.0,-49.0,0.0,37.0,-37.0,,N/A,N/A
116,Lithuania,1,0-30,859000.0,20.0,444000.0,6.0,443994.0,415000.0,14.0,414986.0,0.40057915057915056,0.1539362672767257,1.0424031887836673
117,Lithuania,2,30+,1863000.0,9566.0,816000.0,4514.0,811486.0,1047000.0,5052.0,1041948.0,1.146448989334451,1.1014537510649862,1.1932823179140792
118,Luxembourg,1,0-30,219000.0,3.0,113000.0,1.0,112999.0,106000.0,2.0,105998.0,0.4690265486725663,0.042528483685216015,5.17267215516014
