,Country,Bin,Age Range,Total Infections,Total Deaths,Male Infections,Male Deaths,Male Survivors,Female Infections,Female Deaths,Female Survivors,Male Risk Ratio,RR Lower CI,RR Upper CI
190,Namibia,1,0-19,1181000,3,590000,2.0,589998.0,591000,1.0,590999.0,2.0033898305084747,0.18165307782915452,22.094703051272024
191,Namibia,2,20-49,1068000,52,521000,35.0,520965.0,547000,17.0,546983.0,2.161567122050356,1.210965762115725,3.8583852403603682
192,Namibia,3,50-79,279000,72,118000,42.0,117958.0,161000,30.0,160970.0,1.9101694915254237,1.1956889809990257,3.051585775513197
193,Namibia,4,80+,14000,20,4000,13.0,3987.0,10000,7.0,9993.0,4.642857142857142,1.8537297732765257,11.628513907330984
194,Netherlands,1,0-19,3707000,11,1903000,9.0,1902991.0,1804000,2.0,1803998.0,4.265895953757226,0.9216876402839256,19.744073255312856
195,Netherlands,2,20-49,6345000,208,3207000,112.0,3206888.0,3138000,96.0,3137904.0,1.1415653258497036,0.8691791852951566,1.4993127024087767
196,Netherlands,3,50-79,6245000,7976,3093000,5132.0,3087868.0,3152000,2844.0,3149156.0,1.838922152148834,1.75661385718535,1.9250871031395287
197,Netherlands,4,80+,837000,14574,333000,7191.0,325809.0,504000,7383.0,496617.0,1.4741535521706184,1.4274739357692852,1.5223596318808605
198,Nigeria,1,0-19,111554000,38,56975000,24.0,56974976.0,54579000,14.0,54578986.0,1.6421939447125935,0.849499750621846,3.174575331042312
199,Nigeria,2,20-49,74582000,320,37783000,199.0,37782801.0,36799000,121.0,36798879.0,1.601796295198571,1.2778467113330685,2.00787101344514
200,Nigeria,3,50-79,19581000,1474,9517000,1057.0,9515943.0,10064000,417.0,10063583.0,2.680460990039533,2.393239908130105,3.002152477365892
201,Nigeria,4,80+,418000,238,192000,159.0,191841.0,226000,79.0,225921.0,2.3690664556962022,1.8089932451940067,3.1025410882079063
202,North Macedonia,1,0-19,461000,9,238000,3.0,237997.0,223000,6.0,222994.0,0.4684873949579832,0.11716602467907102,1.8732430312942283
203,North Macedonia,2,20-49,908000,535,465000,334.0,464666.0,443000,201.0,442799.0,1.5830738779222169,1.3290276803663008,1.8856814948120264
204,North Macedonia,3,50-79,661000,6764,318000,4035.0,313965.0,343000,2729.0,340271.0,1.594802851275953,1.5195480172468752,1.6737846422556935
205,North Macedonia,4,80+,53000,2003,21000,1133.0,19867.0,32000,870.0,31130.0,1.9844553913519432,1.819793372606997,2.164016673290885
206,Norway,1,0-19,1255000,13,644000,2.0,643998.0,611000,11.0,610989.0,0.17250141163184643,0.03823477726191591,0.7782636423154788
207,Norway,2,20-49,2189000,88,1128000,54.0,1127946.0,1061000,34.0,1060966.0,1.4938986232790987,0.9726751586288749,2.2944279771482337
208,Norway,3,50-79,1746000,1045,877000,657.0,876343.0,869000,388.0,868612.0,1.6778526842915749,1.4800235362312362,1.9021249063059518
209,Norway,4,80+,229000,1488,89000,717.0,88283.0,140000,771.0,139229.0,1.4628601407773356,1.321877434069152,1.6188791307887154
210,Oman,1,0-19,1364000,23,684000,13.0,683987.0,680000,10.0,679990.0,1.2923976608187133,0.5667065647132099,2.947366093306079
211,Oman,2,20-49,3209000,715,2350000,553.0,2349447.0,859000,162.0,858838.0,1.247772524297347,1.0473637175396944,1.4865287448076665
212,Oman,3,50-79,514000,1712,327000,1156.0,325844.0,187000,556.0,186444.0,1.1889864255384683,1.0747681250709142,1.3153429908627658
213,Oman,4,80+,22000,422,11000,281.0,10719.0,11000,141.0,10859.0,1.9929078014184396,1.6307667301582258,2.43546880832498
214,Pakistan,1,0-19,45428000,39,23598000,24.0,23597976.0,21830000,15.0,21829985.0,1.4801254343588437,0.776477294895602,2.8214235185466783
215,Pakistan,2,20-49,91995000,948,47132000,663.0,47131337.0,44863000,285.0,44862715.0,2.214323713467663,1.9272967352019719,2.5440968266422064
216,Pakistan,3,50-79,28584000,3510,14462000,2638.0,14459362.0,14122000,872.0,14121128.0,2.9541065544755694,2.736384815613983,3.18915142541362
217,Pakistan,4,80+,1423000,306,744000,238.0,743762.0,679000,68.0,678932.0,3.194220430107527,2.4396480315435225,4.1821787504573065
218,Palestine,1,0-19,2474000,17,1263000,11.0,1262989.0,1211000,6.0,1210994.0,1.7578516759039324,0.6500915233026997,4.75324228007117
219,Palestine,2,20-49,2078000,223,1056000,107.0,1055893.0,1022000,116.0,1021884.0,0.8927148641588296,0.6864714547601046,1.160922021103729
220,Palestine,3,50-79,527000,1925,259000,1155.0,257845.0,268000,770.0,267230.0,1.5521235521235524,1.4170774859048212,1.7000393733010317
221,Palestine,4,80+,22000,643,9000,347.0,8653.0,13000,296.0,12704.0,1.6933183183183182,1.453476943073317,1.9727364378340484
222,Panama,1,0-19,1500000,15,766000,9.0,765991.0,734000,6.0,733994.0,1.4373368146214098,0.511599199172081,4.038194590627428
223,Panama,2,20-49,1853000,184,932000,118.0,931882.0,921000,66.0,920934.0,1.766777214202107,1.3072210611432276,2.3878912430418273
224,Panama,3,50-79,875000,886,426000,595.0,425405.0,449000,291.0,448709.0,2.1550667118403433,1.8732556888832945,2.479273149972905
225,Panama,4,80+,87000,347,38000,206.0,37794.0,49000,141.0,48859.0,1.8839119074281447,1.5212632340617274,2.333011141979351
226,Peru,1,0-19,10579000,1602,5266000,851.0,5265149.0,5313000,751.0,5312249.0,1.1432694121472675,1.0364167056519322,1.2611384413466993
227,Peru,2,20-49,14952000,27540,7480000,18587.0,7461413.0,7472000,8953.0,7463047.0,2.0738435000128415,2.0222476887397938,2.1267557315027337
228,Peru,3,50-79,6847000,139422,3374000,89393.0,3284607.0,3473000,50029.0,3422971.0,1.8392526703213974,1.8194218845883108,1.8592996016698153
229,Peru,4,80+,592000,44760,258000,26379.0,231621.0,334000,18381.0,315619.0,1.857872702221581,1.8245160855836162,1.891839159398812
230,Philippines,1,0-19,43385000,1752,22283000,983.0,22282017.0,21102000,769.0,21101231.0,1.2105344029722402,1.1015351802754476,1.3303193279881673
231,Philippines,2,20-49,47399000,10192,23993000,5948.0,23987052.0,23406000,4244.0,23401756.0,1.367219460372769,1.3144257222564573,1.422133652111602
232,Philippines,3,50-79,17886000,39846,8458000,22599.0,8435401.0,9428000,17247.0,9410753.0,1.4605874067933966,1.4319584080009993,1.4897887822465095
233,Philippines,4,80+,914000,8646,297000,3841.0,293159.0,617000,4805.0,612195.0,1.6606558123727737,1.5920407288103748,1.7322281253622067
234,Poland,1,0-19,7494000,21,3834000,13.0,3833987.0,3660000,8.0,3659992.0,1.5512519561815337,0.6429558559826247,3.7426871676584668
235,Poland,2,20-49,15972000,734,8170000,475.0,8169525.0,7802000,259.0,7801741.0,1.7513693095088445,1.5053230994339781,2.0376319605025865
236,Poland,3,50-79,12638000,12241,5794000,7609.0,5786391.0,6844000,4632.0,6839368.0,1.9403967715992305,1.8708297159357914,2.0125506876233192
237,Poland,4,80+,1743000,8970,541000,4129.0,536871.0,1202000,4841.0,1197159.0,1.8950339845917172,1.8181881467061425,1.975127716712569
238,Portugal,1,0-19,1856000,8,951000,3.0,950997.0,905000,5.0,904995.0,0.5709779179810726,0.13645185110957145,2.389236790640592
239,Portugal,2,20-49,3865000,293,1884000,176.0,1883824.0,1981000,117.0,1980883.0,1.5817228301304735,1.2519786929355157,1.9983144485389537
240,Portugal,3,50-79,3793000,7364,1742000,4762.0,1737238.0,2051000,2602.0,2048398.0,2.1547634911235813,2.054313299875626,2.2601254165857685
241,Portugal,4,80+,683000,14249,247000,6560.0,240440.0,436000,7689.0,428311.0,1.5059949462479394,1.4577334479569448,1.555854248458818
242,Qatar,2,20-49,2025000,68,1623000,60.0,1622940.0,402000,8.0,401992.0,1.8576709796672828,0.8883534580667279,3.8846491082593246
243,Qatar,3,50-79,353000,207,280000,160.0,279840.0,73000,47.0,72953.0,0.8875379939209728,0.6412163980558713,1.2284833841454998
244,Qatar,4,80+,4000,57,2000,38.0,1962.0,2000,19.0,1981.0,2.0,1.1571194502806164,3.456860049349225
245,Republic of Ireland,1,0-19,1341000,8,687000,3.0,686997.0,654000,5.0,653995.0,0.57117903930131,0.13650006661955227,2.3900757194973847
246,Republic of Ireland,2,20-49,2027000,117,1005000,67.0,1004933.0,1022000,50.0,1021950.0,1.3626666666666667,0.9447476892522363,1.9654564552723506
247,Republic of Ireland,3,50-79,1413000,2272,695000,1410.0,693590.0,718000,862.0,717138.0,1.689862958820878,1.5526605881538365,1.8391893510933364
248,Republic of Ireland,4,80+,158000,3423,66000,1634.0,64366.0,92000,1789.0,90211.0,1.273167674509206,1.1914695027819386,1.360467828702658
249,Romania,1,0-19,3979000,30,2045000,14.0,2044986.0,1934000,16.0,1933984.0,0.8275061124694376,0.40388598968381134,1.6954447137677688
250,Romania,2,20-49,7698000,2511,3964000,1597.0,3962403.0,3734000,914.0,3733086.0,1.645884624641467,1.5173982033330096,1.7852506953553293
251,Romania,3,50-79,6636000,32154,3029000,17703.0,3011297.0,3607000,14451.0,3592549.0,1.4588002776838633,1.427170666451194,1.49113087887537
252,Romania,4,80+,923000,13383,315000,6439.0,308561.0,608000,6944.0,601056.0,1.7897886036134882,1.7305898796646495,1.8510123532245886
253,Singapore,3,50-79,2035000,37,1071000,28.0,1070972.0,964000,9.0,963991.0,2.8002904865649962,1.321409902136501,5.9342879120761935
254,Singapore,4,80+,135000,42,52000,22.0,51978.0,83000,20.0,82980.0,1.755769230769231,0.9583427386149768,3.2167255695715045
255,Slovakia,1,0-19,1113000,23,570000,17.0,569983.0,543000,6.0,542994.0,2.699122807017544,1.0641883741674043,6.8458405524887285
256,Slovakia,2,20-49,2365000,629,1210000,401.0,1209599.0,1155000,228.0,1154772.0,1.6788277511961722,1.426958508619774,1.975153868287702
257,Slovakia,3,50-79,1804000,11687,826000,6788.0,819212.0,978000,4899.0,973101.0,1.6405640919948576,1.5815626235610982,1.7017666577645554
258,Slovakia,4,80+,180000,6294,55000,2435.0,52565.0,125000,3859.0,121141.0,1.4340738297721973,1.3645084874753344,1.507185750850577
259,Slovenia,2,20-49,795000,95,415000,58.0,414942.0,380000,37.0,379963.0,1.4353630739172907,0.9503320440183445,2.1679445273188365
260,Slovenia,3,50-79,764000,2683,373000,1747.0,371253.0,391000,936.0,390064.0,1.956523109003002,1.8074243971782948,2.1179213260808707
261,Slovenia,4,80+,114000,4823,38000,2003.0,35997.0,76000,2820.0,73180.0,1.4205673758865247,1.3432914459267347,1.502288781449735
262,South Africa,1,0-19,21994000,877,11109000,444.0,11108556.0,10885000,433.0,10884567.0,1.0047280807833858,0.8801527294455536,1.1469356198560905
263,South Africa,2,20-49,27341000,19172,13691000,9430.0,13681570.0,13650000,9742.0,13640258.0,0.9650749620690027,0.9381418298331217,0.9927813181277299
264,South Africa,3,50-79,9552000,69966,4288000,34738.0,4253262.0,5264000,35228.0,5228772.0,1.2105366067358225,1.1927940741618213,1.2285430553276502
265,South Africa,4,80+,421000,13405,128000,5631.0,122369.0,293000,7774.0,285226.0,1.65805388956779,1.6031663407553747,1.714820621430678
266,Spain,1,0-19,8971000,57,4624000,34.0,4623966.0,4347000,23.0,4346977.0,1.3897058823529411,0.8186734063296173,2.3590389336144955
267,Spain,2,20-49,18457000,1737,9350000,1082.0,9348918.0,9107000,655.0,9106345.0,1.6089764460954403,1.4601935846067897,1.77291917412926
268,Spain,3,50-79,16402000,37817,7916000,25651.0,7890349.0,8486000,12166.0,8473834.0,2.260235701065362,2.212039007689664,2.3094825211541403
269,Spain,4,80+,2924000,67385,1088000,32380.0,1055620.0,1836000,35005.0,1800995.0,1.5609555777746038,1.5378309710607787,1.5844279128446215
270,Sudan,1,0-19,22251000,11,11275000,6.0,11274994.0,10976000,5.0,10975995.0,1.1681773835920177,0.35650967329569144,3.8277738354775357
271,Sudan,2,20-49,16558000,119,8221000,76.0,8220924.0,8337000,43.0,8336957.0,1.792380828451244,1.2331001829095674,2.605326865347788
272,Sudan,3,50-79,4822000,733,2316000,502.0,2315498.0,2506000,231.0,2505769.0,2.3514418799392893,2.0121609739353055,2.7479307005534817
273,Sudan,4,80+,217000,176,95000,126.0,94874.0,122000,50.0,121950.0,3.2362105263157894,2.332438252792879,4.490176131392373
274,Sweden,1,0-19,2320000,21,1191000,11.0,1190989.0,1129000,10.0,1128990.0,1.042737195633921,0.4428462675151676,2.455255782688185
275,Sweden,2,20-49,3861000,237,1970000,141.0,1969859.0,1891000,96.0,1890904.0,1.409850888324873,1.0877837039753868,1.8272745951665852
276,Sweden,3,50-79,3383000,5818,1682000,3815.0,1678185.0,1701000,2003.0,1698997.0,1.9261580281183457,1.824830429658363,2.0331120574196806
277,Sweden,4,80+,532000,12078,214000,5951.0,208049.0,318000,6127.0,311873.0,1.4432960284568532,1.393307289409552,1.4950782512894856
278,Switzerland,1,0-19,1720000,7,880000,4.0,879996.0,840000,3.0,839997.0,1.2727272727272727,0.2848451201266725,5.686720945134851
279,Switzerland,2,20-49,3426000,102,1728000,61.0,1727939.0,1698000,41.0,1697959.0,1.4619749322493227,0.9841002017818737,2.1719035304081373
280,Switzerland,3,50-79,3050000,4028,1506000,2728.0,1503272.0,1544000,1300.0,1542700.0,2.1514107671876594,2.0139677094911623,2.298233614847987
281,Switzerland,4,80+,459000,9416,179000,4504.0,174496.0,280000,4912.0,275088.0,1.4343165978199552,1.3780790997525068,1.4928490702393507
282,Trinidad and Tobago,1,0-19,369000,13,188000,5.0,187995.0,181000,8.0,180992.0,0.6017287234042553,0.1968522491345518,1.8393361425209258
283,Trinidad and Tobago,2,20-49,617000,406,309000,239.0,308761.0,308000,167.0,307833.0,1.4265062108792126,1.1707114338448783,1.7381909075525435
284,Trinidad and Tobago,3,50-79,386000,1587,184000,941.0,183059.0,202000,646.0,201354.0,1.5991553371920852,1.4470528876395796,1.7672455611773625
285,Trinidad and Tobago,4,80+,28000,421,11000,213.0,10787.0,17000,208.0,16792.0,1.582604895104895,1.3093369295444874,1.9129058361481703
286,Tunisia,1,0-19,3658000,68,1888000,48.0,1887952.0,1770000,20.0,1769980.0,2.25,1.3354781765666006,3.7907770331487196
287,Tunisia,2,20-49,5211000,435,2577000,290.0,2576710.0,2634000,145.0,2633855.0,2.0442374854481953,1.6747796079532558,2.4951981007331425
288,Tunisia,3,50-79,2749000,557,1316000,384.0,1315616.0,1433000,173.0,1432827.0,2.4169931654865855,2.019941554132992,2.8920915805983953
289,Tunisia,4,80+,200000,154,80000,92.0,79908.0,120000,62.0,119938.0,2.225806451612903,1.6131536957856205,3.0711359822591957
290,Turkey,1,0-19,27014000,96,13811000,56.0,13810944.0,13203000,40.0,13202960.0,1.338367967562088,0.8919841545053682,2.0081397270891705
291,Turkey,2,20-49,37396000,5030,18740000,2759.0,18737241.0,18656000,2271.0,18653729.0,1.209437729771745,1.144108451177981,1.2784973493460228
292,Turkey,3,50-79,18455000,54266,8545000,32136.0,8512864.0,9910000,22130.0,9887870.0,1.6841159624613002,1.6555678723731382,1.7131563268085135
293,Turkey,4,80+,1475000,29125,541000,14933.0,526067.0,934000,14192.0,919808.0,1.8165739152723566,1.7757459331401522,1.8583406150971533
294,USA,1,0-19,82054000,1947,41913000,1060.0,41911940.0,40141000,887.0,40140113.0,1.144515518280727,1.046855383605376,1.2512862732520356
295,USA,2,20-49,131111000,55258,66116000,34209.0,66081791.0,64995000,21049.0,64973951.0,1.5976523701336727,1.5704603581466963,1.625315202993054
296,USA,3,50-79,104691000,453962,50510000,271826.0,50238174.0,54181000,182136.0,53998864.0,1.6009023706861338,1.5914488413327448,1.6104120559239685
297,USA,4,80+,13147000,333452,5247000,157898.0,5089102.0,7900000,175554.0,7724446.0,1.3541972479296713,1.3451440270649104,1.3633113996734882
298,Uganda,1,0-19,11449000,3,5756000,2.0,5755998.0,5693000,1.0,5692999.0,1.9781097984711606,0.1793604291734154,21.815951226479243
299,Uganda,2,20-49,16107000,108,7788000,75.0,7787925.0,8319000,33.0,8318967.0,2.427685950413223,1.612053834115294,3.655993955728057
300,Uganda,3,50-79,3238000,215,1473000,155.0,1472845.0,1765000,60.0,1764940.0,3.0954401448291473,2.2977401207964574,4.170075459577477
301,Uganda,4,80+,90000,38,29000,20.0,28980.0,61000,18.0,60982.0,2.337164750957854,1.2365205981236254,4.417507546100557
302,Ukraine,1,0-19,8973000,96,4621000,48.0,4620952.0,4352000,48.0,4351952.0,0.9417874918848734,0.6312477865464264,1.405095904927291
303,Ukraine,2,20-49,18515000,5975,9265000,3306.0,9261694.0,9250000,2669.0,9247331.0,1.2366607712585,1.175177894442247,1.3013603050247178
304,Ukraine,3,50-79,14431000,74843,5914000,34761.0,5879239.0,8517000,40082.0,8476918.0,1.248959066615501,1.2311930337240753,1.266981462169851
305,Ukraine,4,80+,1817000,25544,464000,10665.0,453335.0,1353000,14879.0,1338121.0,2.0900993589669308,2.0392225110836426,2.1422455404498972
306,Venezuela,1,0-19,10254000,6,5233000,4.0,5232996.0,5021000,2.0,5020998.0,1.9189757309382764,0.3514746184530829,10.477194262668078
307,Venezuela,2,20-49,11723000,86,5745000,56.0,5744944.0,5978000,30.0,5977970.0,1.9423730780388744,1.2466448427633925,3.0263737071475414
308,Venezuela,3,50-79,6048000,410,2853000,256.0,2852744.0,3195000,154.0,3194846.0,1.8616084231226186,1.5243498769200097,2.2734845677577598
309,Venezuela,4,80+,413000,99,155000,49.0,154951.0,258000,50.0,257950.0,1.6312258064516127,1.1000847133750595,2.418811569038244
310,Vietnam,2,20-49,45203000,12,22890000,3.0,22889997.0,22313000,9.0,22312991.0,0.3249308286005534,0.08796559639991083,1.2002424549599164
311,Vietnam,3,50-79,20864000,53,9510000,26.0,9509974.0,11354000,27.0,11353973.0,1.1496825953187677,0.670948637443577,1.9700018693160413
312,Vietnam,4,80+,1874000,21,609000,8.0,608992.0,1265000,13.0,1264987.0,1.2782619679171403,0.5298104007958176,3.0840346965047707
